"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","M3","TOT","IDX2015","M","1960-12",0.002081028,
"ISL","M3","TOT","IDX2015","M","1961-01",0.0021064,
"ISL","M3","TOT","IDX2015","M","1961-02",0.002100724,
"ISL","M3","TOT","IDX2015","M","1961-03",0.002142441,
"ISL","M3","TOT","IDX2015","M","1961-04",0.002186957,
"ISL","M3","TOT","IDX2015","M","1961-05",0.002231146,
"ISL","M3","TOT","IDX2015","M","1961-06",0.002277118,
"ISL","M3","TOT","IDX2015","M","1961-07",0.002332871,
"ISL","M3","TOT","IDX2015","M","1961-08",0.002429978,
"ISL","M3","TOT","IDX2015","M","1961-09",0.002486077,
"ISL","M3","TOT","IDX2015","M","1961-10",0.002517434,
"ISL","M3","TOT","IDX2015","M","1961-11",0.002567385,
"ISL","M3","TOT","IDX2015","M","1961-12",0.002625768,
"ISL","M3","TOT","IDX2015","M","1962-01",0.002684465,
"ISL","M3","TOT","IDX2015","M","1962-02",0.00273865,
"ISL","M3","TOT","IDX2015","M","1962-03",0.002814891,
"ISL","M3","TOT","IDX2015","M","1962-04",0.002758149,
"ISL","M3","TOT","IDX2015","M","1962-05",0.002797213,
"ISL","M3","TOT","IDX2015","M","1962-06",0.002954011,
"ISL","M3","TOT","IDX2015","M","1962-07",0.002987695,
"ISL","M3","TOT","IDX2015","M","1962-08",0.00302917,
"ISL","M3","TOT","IDX2015","M","1962-09",0.003097112,
"ISL","M3","TOT","IDX2015","M","1962-10",0.003166546,
"ISL","M3","TOT","IDX2015","M","1962-11",0.003238064,
"ISL","M3","TOT","IDX2015","M","1962-12",0.00329387,
"ISL","M3","TOT","IDX2015","M","1963-01",0.003346611,
"ISL","M3","TOT","IDX2015","M","1963-02",0.003403531,
"ISL","M3","TOT","IDX2015","M","1963-03",0.003445458,
"ISL","M3","TOT","IDX2015","M","1963-04",0.003499581,
"ISL","M3","TOT","IDX2015","M","1963-05",0.003558037,
"ISL","M3","TOT","IDX2015","M","1963-06",0.003583216,
"ISL","M3","TOT","IDX2015","M","1963-07",0.003592824,
"ISL","M3","TOT","IDX2015","M","1963-08",0.003621124,
"ISL","M3","TOT","IDX2015","M","1963-09",0.003664281,
"ISL","M3","TOT","IDX2015","M","1963-10",0.003686385,
"ISL","M3","TOT","IDX2015","M","1963-11",0.003715271,
"ISL","M3","TOT","IDX2015","M","1963-12",0.003750768,
"ISL","M3","TOT","IDX2015","M","1964-01",0.003783741,
"ISL","M3","TOT","IDX2015","M","1964-02",0.003852485,
"ISL","M3","TOT","IDX2015","M","1964-03",0.003916386,
"ISL","M3","TOT","IDX2015","M","1964-04",0.003971961,
"ISL","M3","TOT","IDX2015","M","1964-05",0.004035545,
"ISL","M3","TOT","IDX2015","M","1964-06",0.004090059,
"ISL","M3","TOT","IDX2015","M","1964-07",0.004167799,
"ISL","M3","TOT","IDX2015","M","1964-08",0.004246414,
"ISL","M3","TOT","IDX2015","M","1964-09",0.004304142,
"ISL","M3","TOT","IDX2015","M","1964-10",0.004386568,
"ISL","M3","TOT","IDX2015","M","1964-11",0.004444284,
"ISL","M3","TOT","IDX2015","M","1964-12",0.004471802,
"ISL","M3","TOT","IDX2015","M","1965-01",0.004521915,
"ISL","M3","TOT","IDX2015","M","1965-02",0.00457188,
"ISL","M3","TOT","IDX2015","M","1965-03",0.004637344,
"ISL","M3","TOT","IDX2015","M","1965-04",0.004717696,
"ISL","M3","TOT","IDX2015","M","1965-05",0.004775084,
"ISL","M3","TOT","IDX2015","M","1965-06",0.004841473,
"ISL","M3","TOT","IDX2015","M","1965-07",0.004923689,
"ISL","M3","TOT","IDX2015","M","1965-08",0.005000126,
"ISL","M3","TOT","IDX2015","M","1965-09",0.005067888,
"ISL","M3","TOT","IDX2015","M","1965-10",0.005170348,
"ISL","M3","TOT","IDX2015","M","1965-11",0.005299147,
"ISL","M3","TOT","IDX2015","M","1965-12",0.00545454,
"ISL","M3","TOT","IDX2015","M","1966-01",0.005619522,
"ISL","M3","TOT","IDX2015","M","1966-02",0.005693945,
"ISL","M3","TOT","IDX2015","M","1966-03",0.005707911,
"ISL","M3","TOT","IDX2015","M","1966-04",0.005734433,
"ISL","M3","TOT","IDX2015","M","1966-05",0.0057693,
"ISL","M3","TOT","IDX2015","M","1966-06",0.005828875,
"ISL","M3","TOT","IDX2015","M","1966-07",0.005885704,
"ISL","M3","TOT","IDX2015","M","1966-08",0.005908799,
"ISL","M3","TOT","IDX2015","M","1966-09",0.005973013,
"ISL","M3","TOT","IDX2015","M","1966-10",0.006067999,
"ISL","M3","TOT","IDX2015","M","1966-11",0.006133731,
"ISL","M3","TOT","IDX2015","M","1966-12",0.00619916,
"ISL","M3","TOT","IDX2015","M","1967-01",0.006253341,
"ISL","M3","TOT","IDX2015","M","1967-02",0.006259528,
"ISL","M3","TOT","IDX2015","M","1967-03",0.006296658,
"ISL","M3","TOT","IDX2015","M","1967-04",0.006342505,
"ISL","M3","TOT","IDX2015","M","1967-05",0.00632497,
"ISL","M3","TOT","IDX2015","M","1967-06",0.006335967,
"ISL","M3","TOT","IDX2015","M","1967-07",0.006362742,
"ISL","M3","TOT","IDX2015","M","1967-08",0.006384078,
"ISL","M3","TOT","IDX2015","M","1967-09",0.006427068,
"ISL","M3","TOT","IDX2015","M","1967-10",0.006449311,
"ISL","M3","TOT","IDX2015","M","1967-11",0.00646943,
"ISL","M3","TOT","IDX2015","M","1967-12",0.006509473,
"ISL","M3","TOT","IDX2015","M","1968-01",0.006541683,
"ISL","M3","TOT","IDX2015","M","1968-02",0.006580962,
"ISL","M3","TOT","IDX2015","M","1968-03",0.006611274,
"ISL","M3","TOT","IDX2015","M","1968-04",0.00664082,
"ISL","M3","TOT","IDX2015","M","1968-05",0.006750283,
"ISL","M3","TOT","IDX2015","M","1968-06",0.006808873,
"ISL","M3","TOT","IDX2015","M","1968-07",0.006814596,
"ISL","M3","TOT","IDX2015","M","1968-08",0.006863197,
"ISL","M3","TOT","IDX2015","M","1968-09",0.00686677,
"ISL","M3","TOT","IDX2015","M","1968-10",0.006824786,
"ISL","M3","TOT","IDX2015","M","1968-11",0.006798591,
"ISL","M3","TOT","IDX2015","M","1968-12",0.006943772,
"ISL","M3","TOT","IDX2015","M","1969-01",0.007123655,
"ISL","M3","TOT","IDX2015","M","1969-02",0.007216891,
"ISL","M3","TOT","IDX2015","M","1969-03",0.00735185,
"ISL","M3","TOT","IDX2015","M","1969-04",0.007501977,
"ISL","M3","TOT","IDX2015","M","1969-05",0.007652416,
"ISL","M3","TOT","IDX2015","M","1969-06",0.007760061,
"ISL","M3","TOT","IDX2015","M","1969-07",0.007854557,
"ISL","M3","TOT","IDX2015","M","1969-08",0.007999519,
"ISL","M3","TOT","IDX2015","M","1969-09",0.008145616,
"ISL","M3","TOT","IDX2015","M","1969-10",0.008298818,
"ISL","M3","TOT","IDX2015","M","1969-11",0.008458448,
"ISL","M3","TOT","IDX2015","M","1969-12",0.008621729,
"ISL","M3","TOT","IDX2015","M","1970-01",0.008805209,
"ISL","M3","TOT","IDX2015","M","1970-02",0.009005637,
"ISL","M3","TOT","IDX2015","M","1970-03",0.009176049,
"ISL","M3","TOT","IDX2015","M","1970-04",0.009359735,
"ISL","M3","TOT","IDX2015","M","1970-05",0.009682936,
"ISL","M3","TOT","IDX2015","M","1970-06",0.009876294,
"ISL","M3","TOT","IDX2015","M","1970-07",0.009966355,
"ISL","M3","TOT","IDX2015","M","1970-08",0.01009725,
"ISL","M3","TOT","IDX2015","M","1970-09",0.01022749,
"ISL","M3","TOT","IDX2015","M","1970-10",0.01043359,
"ISL","M3","TOT","IDX2015","M","1970-11",0.01066085,
"ISL","M3","TOT","IDX2015","M","1970-12",0.01078239,
"ISL","M3","TOT","IDX2015","M","1971-01",0.0109652,
"ISL","M3","TOT","IDX2015","M","1971-02",0.01121859,
"ISL","M3","TOT","IDX2015","M","1971-03",0.01137643,
"ISL","M3","TOT","IDX2015","M","1971-04",0.01151388,
"ISL","M3","TOT","IDX2015","M","1971-05",0.01170597,
"ISL","M3","TOT","IDX2015","M","1971-06",0.01196572,
"ISL","M3","TOT","IDX2015","M","1971-07",0.0121814,
"ISL","M3","TOT","IDX2015","M","1971-08",0.01247012,
"ISL","M3","TOT","IDX2015","M","1971-09",0.01269386,
"ISL","M3","TOT","IDX2015","M","1971-10",0.0127959,
"ISL","M3","TOT","IDX2015","M","1971-11",0.01294403,
"ISL","M3","TOT","IDX2015","M","1971-12",0.01299992,
"ISL","M3","TOT","IDX2015","M","1972-01",0.01314334,
"ISL","M3","TOT","IDX2015","M","1972-02",0.01336057,
"ISL","M3","TOT","IDX2015","M","1972-03",0.01361252,
"ISL","M3","TOT","IDX2015","M","1972-04",0.01389426,
"ISL","M3","TOT","IDX2015","M","1972-05",0.01403145,
"ISL","M3","TOT","IDX2015","M","1972-06",0.01416705,
"ISL","M3","TOT","IDX2015","M","1972-07",0.01437343,
"ISL","M3","TOT","IDX2015","M","1972-08",0.0145375,
"ISL","M3","TOT","IDX2015","M","1972-09",0.01477635,
"ISL","M3","TOT","IDX2015","M","1972-10",0.01500676,
"ISL","M3","TOT","IDX2015","M","1972-11",0.01510945,
"ISL","M3","TOT","IDX2015","M","1972-12",0.01527258,
"ISL","M3","TOT","IDX2015","M","1973-01",0.01547124,
"ISL","M3","TOT","IDX2015","M","1973-02",0.01579079,
"ISL","M3","TOT","IDX2015","M","1973-03",0.01629114,
"ISL","M3","TOT","IDX2015","M","1973-04",0.01688806,
"ISL","M3","TOT","IDX2015","M","1973-05",0.01739779,
"ISL","M3","TOT","IDX2015","M","1973-06",0.01781696,
"ISL","M3","TOT","IDX2015","M","1973-07",0.01821472,
"ISL","M3","TOT","IDX2015","M","1973-08",0.01867199,
"ISL","M3","TOT","IDX2015","M","1973-09",0.01913336,
"ISL","M3","TOT","IDX2015","M","1973-10",0.01946417,
"ISL","M3","TOT","IDX2015","M","1973-11",0.0198725,
"ISL","M3","TOT","IDX2015","M","1973-12",0.02028365,
"ISL","M3","TOT","IDX2015","M","1974-01",0.0206877,
"ISL","M3","TOT","IDX2015","M","1974-02",0.02116817,
"ISL","M3","TOT","IDX2015","M","1974-03",0.02158555,
"ISL","M3","TOT","IDX2015","M","1974-04",0.02184423,
"ISL","M3","TOT","IDX2015","M","1974-05",0.02211349,
"ISL","M3","TOT","IDX2015","M","1974-06",0.02246625,
"ISL","M3","TOT","IDX2015","M","1974-07",0.02276791,
"ISL","M3","TOT","IDX2015","M","1974-08",0.02322032,
"ISL","M3","TOT","IDX2015","M","1974-09",0.02378082,
"ISL","M3","TOT","IDX2015","M","1974-10",0.02442173,
"ISL","M3","TOT","IDX2015","M","1974-11",0.02519784,
"ISL","M3","TOT","IDX2015","M","1974-12",0.0258131,
"ISL","M3","TOT","IDX2015","M","1975-01",0.02637157,
"ISL","M3","TOT","IDX2015","M","1975-02",0.02684298,
"ISL","M3","TOT","IDX2015","M","1975-03",0.02710227,
"ISL","M3","TOT","IDX2015","M","1975-04",0.02748186,
"ISL","M3","TOT","IDX2015","M","1975-05",0.02793855,
"ISL","M3","TOT","IDX2015","M","1975-06",0.02854072,
"ISL","M3","TOT","IDX2015","M","1975-07",0.02930691,
"ISL","M3","TOT","IDX2015","M","1975-08",0.03035572,
"ISL","M3","TOT","IDX2015","M","1975-09",0.03122363,
"ISL","M3","TOT","IDX2015","M","1975-10",0.03171745,
"ISL","M3","TOT","IDX2015","M","1975-11",0.03229173,
"ISL","M3","TOT","IDX2015","M","1975-12",0.03304794,
"ISL","M3","TOT","IDX2015","M","1976-01",0.03393688,
"ISL","M3","TOT","IDX2015","M","1976-02",0.03481824,
"ISL","M3","TOT","IDX2015","M","1976-03",0.03527416,
"ISL","M3","TOT","IDX2015","M","1976-04",0.03558265,
"ISL","M3","TOT","IDX2015","M","1976-05",0.03660999,
"ISL","M3","TOT","IDX2015","M","1976-06",0.03798544,
"ISL","M3","TOT","IDX2015","M","1976-07",0.03954473,
"ISL","M3","TOT","IDX2015","M","1976-08",0.04079017,
"ISL","M3","TOT","IDX2015","M","1976-09",0.04157753,
"ISL","M3","TOT","IDX2015","M","1976-10",0.04239818,
"ISL","M3","TOT","IDX2015","M","1976-11",0.04309634,
"ISL","M3","TOT","IDX2015","M","1976-12",0.04388583,
"ISL","M3","TOT","IDX2015","M","1977-01",0.04504865,
"ISL","M3","TOT","IDX2015","M","1977-02",0.04658079,
"ISL","M3","TOT","IDX2015","M","1977-03",0.04839224,
"ISL","M3","TOT","IDX2015","M","1977-04",0.04997462,
"ISL","M3","TOT","IDX2015","M","1977-05",0.05170248,
"ISL","M3","TOT","IDX2015","M","1977-06",0.05294431,
"ISL","M3","TOT","IDX2015","M","1977-07",0.0536682,
"ISL","M3","TOT","IDX2015","M","1977-08",0.0545656,
"ISL","M3","TOT","IDX2015","M","1977-09",0.05596242,
"ISL","M3","TOT","IDX2015","M","1977-10",0.05798067,
"ISL","M3","TOT","IDX2015","M","1977-11",0.0600231,
"ISL","M3","TOT","IDX2015","M","1977-12",0.06248561,
"ISL","M3","TOT","IDX2015","M","1978-01",0.06458746,
"ISL","M3","TOT","IDX2015","M","1978-02",0.06640247,
"ISL","M3","TOT","IDX2015","M","1978-03",0.06853543,
"ISL","M3","TOT","IDX2015","M","1978-04",0.07041714,
"ISL","M3","TOT","IDX2015","M","1978-05",0.07225739,
"ISL","M3","TOT","IDX2015","M","1978-06",0.07509231,
"ISL","M3","TOT","IDX2015","M","1978-07",0.07772059,
"ISL","M3","TOT","IDX2015","M","1978-08",0.07898312,
"ISL","M3","TOT","IDX2015","M","1978-09",0.08160723,
"ISL","M3","TOT","IDX2015","M","1978-10",0.08558037,
"ISL","M3","TOT","IDX2015","M","1978-11",0.08947989,
"ISL","M3","TOT","IDX2015","M","1978-12",0.09329597,
"ISL","M3","TOT","IDX2015","M","1979-01",0.09662783,
"ISL","M3","TOT","IDX2015","M","1979-02",0.1000326,
"ISL","M3","TOT","IDX2015","M","1979-03",0.105232,
"ISL","M3","TOT","IDX2015","M","1979-04",0.109893,
"ISL","M3","TOT","IDX2015","M","1979-05",0.1132163,
"ISL","M3","TOT","IDX2015","M","1979-06",0.11773,
"ISL","M3","TOT","IDX2015","M","1979-07",0.1216666,
"ISL","M3","TOT","IDX2015","M","1979-08",0.1254235,
"ISL","M3","TOT","IDX2015","M","1979-09",0.1297499,
"ISL","M3","TOT","IDX2015","M","1979-10",0.1342344,
"ISL","M3","TOT","IDX2015","M","1979-11",0.1396661,
"ISL","M3","TOT","IDX2015","M","1979-12",0.1454236,
"ISL","M3","TOT","IDX2015","M","1980-01",0.1507328,
"ISL","M3","TOT","IDX2015","M","1980-02",0.1568924,
"ISL","M3","TOT","IDX2015","M","1980-03",0.1636134,
"ISL","M3","TOT","IDX2015","M","1980-04",0.1715925,
"ISL","M3","TOT","IDX2015","M","1980-05",0.1795664,
"ISL","M3","TOT","IDX2015","M","1980-06",0.18501,
"ISL","M3","TOT","IDX2015","M","1980-07",0.1914449,
"ISL","M3","TOT","IDX2015","M","1980-08",0.1994011,
"ISL","M3","TOT","IDX2015","M","1980-09",0.2084551,
"ISL","M3","TOT","IDX2015","M","1980-10",0.2189587,
"ISL","M3","TOT","IDX2015","M","1980-11",0.2298227,
"ISL","M3","TOT","IDX2015","M","1980-12",0.2401843,
"ISL","M3","TOT","IDX2015","M","1981-01",0.2538308,
"ISL","M3","TOT","IDX2015","M","1981-02",0.2695014,
"ISL","M3","TOT","IDX2015","M","1981-03",0.2806506,
"ISL","M3","TOT","IDX2015","M","1981-04",0.2951231,
"ISL","M3","TOT","IDX2015","M","1981-05",0.3127218,
"ISL","M3","TOT","IDX2015","M","1981-06",0.3237512,
"ISL","M3","TOT","IDX2015","M","1981-07",0.3381612,
"ISL","M3","TOT","IDX2015","M","1981-08",0.3557804,
"ISL","M3","TOT","IDX2015","M","1981-09",0.3682985,
"ISL","M3","TOT","IDX2015","M","1981-10",0.382011,
"ISL","M3","TOT","IDX2015","M","1981-11",0.4009482,
"ISL","M3","TOT","IDX2015","M","1981-12",0.4145447,
"ISL","M3","TOT","IDX2015","M","1982-01",0.4267665,
"ISL","M3","TOT","IDX2015","M","1982-02",0.4437726,
"ISL","M3","TOT","IDX2015","M","1982-03",0.4587705,
"ISL","M3","TOT","IDX2015","M","1982-04",0.4732257,
"ISL","M3","TOT","IDX2015","M","1982-05",0.4884466,
"ISL","M3","TOT","IDX2015","M","1982-06",0.5033117,
"ISL","M3","TOT","IDX2015","M","1982-07",0.519509,
"ISL","M3","TOT","IDX2015","M","1982-08",0.540496,
"ISL","M3","TOT","IDX2015","M","1982-09",0.5647579,
"ISL","M3","TOT","IDX2015","M","1982-10",0.5892789,
"ISL","M3","TOT","IDX2015","M","1982-11",0.6148934,
"ISL","M3","TOT","IDX2015","M","1982-12",0.6435654,
"ISL","M3","TOT","IDX2015","M","1983-01",0.6710023,
"ISL","M3","TOT","IDX2015","M","1983-02",0.7008974,
"ISL","M3","TOT","IDX2015","M","1983-03",0.7422256,
"ISL","M3","TOT","IDX2015","M","1983-04",0.7794129,
"ISL","M3","TOT","IDX2015","M","1983-05",0.8223155,
"ISL","M3","TOT","IDX2015","M","1983-06",0.884497,
"ISL","M3","TOT","IDX2015","M","1983-07",0.9422323,
"ISL","M3","TOT","IDX2015","M","1983-08",0.9986113,
"ISL","M3","TOT","IDX2015","M","1983-09",1.049833,
"ISL","M3","TOT","IDX2015","M","1983-10",1.091228,
"ISL","M3","TOT","IDX2015","M","1983-11",1.129102,
"ISL","M3","TOT","IDX2015","M","1983-12",1.159382,
"ISL","M3","TOT","IDX2015","M","1984-01",1.1844,
"ISL","M3","TOT","IDX2015","M","1984-02",1.210088,
"ISL","M3","TOT","IDX2015","M","1984-03",1.238413,
"ISL","M3","TOT","IDX2015","M","1984-04",1.261552,
"ISL","M3","TOT","IDX2015","M","1984-05",1.282798,
"ISL","M3","TOT","IDX2015","M","1984-06",1.31664,
"ISL","M3","TOT","IDX2015","M","1984-07",1.340334,
"ISL","M3","TOT","IDX2015","M","1984-08",1.350274,
"ISL","M3","TOT","IDX2015","M","1984-09",1.383487,
"ISL","M3","TOT","IDX2015","M","1984-10",1.447383,
"ISL","M3","TOT","IDX2015","M","1984-11",1.492604,
"ISL","M3","TOT","IDX2015","M","1984-12",1.53026,
"ISL","M3","TOT","IDX2015","M","1985-01",1.591517,
"ISL","M3","TOT","IDX2015","M","1985-02",1.651867,
"ISL","M3","TOT","IDX2015","M","1985-03",1.703585,
"ISL","M3","TOT","IDX2015","M","1985-04",1.758884,
"ISL","M3","TOT","IDX2015","M","1985-05",1.827748,
"ISL","M3","TOT","IDX2015","M","1985-06",1.892036,
"ISL","M3","TOT","IDX2015","M","1985-07",1.946736,
"ISL","M3","TOT","IDX2015","M","1985-08",1.99503,
"ISL","M3","TOT","IDX2015","M","1985-09",2.055998,
"ISL","M3","TOT","IDX2015","M","1985-10",2.134644,
"ISL","M3","TOT","IDX2015","M","1985-11",2.201579,
"ISL","M3","TOT","IDX2015","M","1985-12",2.264307,
"ISL","M3","TOT","IDX2015","M","1986-01",2.341244,
"ISL","M3","TOT","IDX2015","M","1986-02",2.42049,
"ISL","M3","TOT","IDX2015","M","1986-03",2.494111,
"ISL","M3","TOT","IDX2015","M","1986-04",2.549231,
"ISL","M3","TOT","IDX2015","M","1986-05",2.591296,
"ISL","M3","TOT","IDX2015","M","1986-06",2.648893,
"ISL","M3","TOT","IDX2015","M","1986-07",2.719897,
"ISL","M3","TOT","IDX2015","M","1986-08",2.789308,
"ISL","M3","TOT","IDX2015","M","1986-09",2.856907,
"ISL","M3","TOT","IDX2015","M","1986-10",2.913519,
"ISL","M3","TOT","IDX2015","M","1986-11",2.97055,
"ISL","M3","TOT","IDX2015","M","1986-12",3.052847,
"ISL","M3","TOT","IDX2015","M","1987-01",3.097813,
"ISL","M3","TOT","IDX2015","M","1987-02",3.176628,
"ISL","M3","TOT","IDX2015","M","1987-03",3.294622,
"ISL","M3","TOT","IDX2015","M","1987-04",3.401168,
"ISL","M3","TOT","IDX2015","M","1987-05",3.530192,
"ISL","M3","TOT","IDX2015","M","1987-06",3.6236,
"ISL","M3","TOT","IDX2015","M","1987-07",3.749668,
"ISL","M3","TOT","IDX2015","M","1987-08",3.866318,
"ISL","M3","TOT","IDX2015","M","1987-09",3.924559,
"ISL","M3","TOT","IDX2015","M","1987-10",3.984225,
"ISL","M3","TOT","IDX2015","M","1987-11",4.059226,
"ISL","M3","TOT","IDX2015","M","1987-12",4.14712,
"ISL","M3","TOT","IDX2015","M","1988-01",4.252719,
"ISL","M3","TOT","IDX2015","M","1988-02",4.319077,
"ISL","M3","TOT","IDX2015","M","1988-03",4.396917,
"ISL","M3","TOT","IDX2015","M","1988-04",4.450884,
"ISL","M3","TOT","IDX2015","M","1988-05",4.491276,
"ISL","M3","TOT","IDX2015","M","1988-06",4.611727,
"ISL","M3","TOT","IDX2015","M","1988-07",4.739569,
"ISL","M3","TOT","IDX2015","M","1988-08",4.820896,
"ISL","M3","TOT","IDX2015","M","1988-09",4.942592,
"ISL","M3","TOT","IDX2015","M","1988-10",5.047574,
"ISL","M3","TOT","IDX2015","M","1988-11",5.072921,
"ISL","M3","TOT","IDX2015","M","1988-12",5.142262,
"ISL","M3","TOT","IDX2015","M","1989-01",5.248433,
"ISL","M3","TOT","IDX2015","M","1989-02",5.357343,
"ISL","M3","TOT","IDX2015","M","1989-03",5.43048,
"ISL","M3","TOT","IDX2015","M","1989-04",5.563546,
"ISL","M3","TOT","IDX2015","M","1989-05",5.669227,
"ISL","M3","TOT","IDX2015","M","1989-06",5.760977,
"ISL","M3","TOT","IDX2015","M","1989-07",5.854302,
"ISL","M3","TOT","IDX2015","M","1989-08",5.940197,
"ISL","M3","TOT","IDX2015","M","1989-09",6.058738,
"ISL","M3","TOT","IDX2015","M","1989-10",6.180325,
"ISL","M3","TOT","IDX2015","M","1989-11",6.34579,
"ISL","M3","TOT","IDX2015","M","1989-12",6.499479,
"ISL","M3","TOT","IDX2015","M","1990-01",6.589669,
"ISL","M3","TOT","IDX2015","M","1990-02",6.712185,
"ISL","M3","TOT","IDX2015","M","1990-03",6.892989,
"ISL","M3","TOT","IDX2015","M","1990-04",6.972162,
"ISL","M3","TOT","IDX2015","M","1990-05",7.055731,
"ISL","M3","TOT","IDX2015","M","1990-06",7.166275,
"ISL","M3","TOT","IDX2015","M","1990-07",7.212004,
"ISL","M3","TOT","IDX2015","M","1990-08",7.277062,
"ISL","M3","TOT","IDX2015","M","1990-09",7.382695,
"ISL","M3","TOT","IDX2015","M","1990-10",7.495289,
"ISL","M3","TOT","IDX2015","M","1990-11",7.585234,
"ISL","M3","TOT","IDX2015","M","1990-12",7.566935,
"ISL","M3","TOT","IDX2015","M","1991-01",7.50345,
"ISL","M3","TOT","IDX2015","M","1991-02",7.583294,
"ISL","M3","TOT","IDX2015","M","1991-03",7.735173,
"ISL","M3","TOT","IDX2015","M","1991-04",7.842461,
"ISL","M3","TOT","IDX2015","M","1991-05",7.930514,
"ISL","M3","TOT","IDX2015","M","1991-06",7.988161,
"ISL","M3","TOT","IDX2015","M","1991-07",8.067864,
"ISL","M3","TOT","IDX2015","M","1991-08",8.189533,
"ISL","M3","TOT","IDX2015","M","1991-09",8.287991,
"ISL","M3","TOT","IDX2015","M","1991-10",8.353813,
"ISL","M3","TOT","IDX2015","M","1991-11",8.412444,
"ISL","M3","TOT","IDX2015","M","1991-12",8.500567,
"ISL","M3","TOT","IDX2015","M","1992-01",8.575295,
"ISL","M3","TOT","IDX2015","M","1992-02",8.598919,
"ISL","M3","TOT","IDX2015","M","1992-03",8.602059,
"ISL","M3","TOT","IDX2015","M","1992-04",8.637072,
"ISL","M3","TOT","IDX2015","M","1992-05",8.687632,
"ISL","M3","TOT","IDX2015","M","1992-06",8.666492,
"ISL","M3","TOT","IDX2015","M","1992-07",8.76732,
"ISL","M3","TOT","IDX2015","M","1992-08",8.794103,
"ISL","M3","TOT","IDX2015","M","1992-09",8.722004,
"ISL","M3","TOT","IDX2015","M","1992-10",8.752135,
"ISL","M3","TOT","IDX2015","M","1992-11",8.777243,
"ISL","M3","TOT","IDX2015","M","1992-12",8.829142,
"ISL","M3","TOT","IDX2015","M","1993-01",8.854608,
"ISL","M3","TOT","IDX2015","M","1993-02",8.875814,
"ISL","M3","TOT","IDX2015","M","1993-03",8.860041,
"ISL","M3","TOT","IDX2015","M","1993-04",8.862294,
"ISL","M3","TOT","IDX2015","M","1993-05",8.869862,
"ISL","M3","TOT","IDX2015","M","1993-06",8.937452,
"ISL","M3","TOT","IDX2015","M","1993-07",9.141386,
"ISL","M3","TOT","IDX2015","M","1993-08",9.220406,
"ISL","M3","TOT","IDX2015","M","1993-09",9.144838,
"ISL","M3","TOT","IDX2015","M","1993-10",9.119567,
"ISL","M3","TOT","IDX2015","M","1993-11",9.179973,
"ISL","M3","TOT","IDX2015","M","1993-12",9.312114,
"ISL","M3","TOT","IDX2015","M","1994-01",9.396003,
"ISL","M3","TOT","IDX2015","M","1994-02",9.383606,
"ISL","M3","TOT","IDX2015","M","1994-03",9.502678,
"ISL","M3","TOT","IDX2015","M","1994-04",9.54657,
"ISL","M3","TOT","IDX2015","M","1994-05",9.437055,
"ISL","M3","TOT","IDX2015","M","1994-06",9.433172,
"ISL","M3","TOT","IDX2015","M","1994-07",9.449413,
"ISL","M3","TOT","IDX2015","M","1994-08",9.451738,
"ISL","M3","TOT","IDX2015","M","1994-09",9.486117,
"ISL","M3","TOT","IDX2015","M","1994-10",9.530014,
"ISL","M3","TOT","IDX2015","M","1994-11",9.559862,
"ISL","M3","TOT","IDX2015","M","1994-12",9.590675,
"ISL","M3","TOT","IDX2015","M","1995-01",9.585978,
"ISL","M3","TOT","IDX2015","M","1995-02",9.587081,
"ISL","M3","TOT","IDX2015","M","1995-03",9.615411,
"ISL","M3","TOT","IDX2015","M","1995-04",9.597218,
"ISL","M3","TOT","IDX2015","M","1995-05",9.60113,
"ISL","M3","TOT","IDX2015","M","1995-06",9.658422,
"ISL","M3","TOT","IDX2015","M","1995-07",9.660066,
"ISL","M3","TOT","IDX2015","M","1995-08",9.686919,
"ISL","M3","TOT","IDX2015","M","1995-09",9.764265,
"ISL","M3","TOT","IDX2015","M","1995-10",9.77097,
"ISL","M3","TOT","IDX2015","M","1995-11",9.727136,
"ISL","M3","TOT","IDX2015","M","1995-12",9.769175,
"ISL","M3","TOT","IDX2015","M","1996-01",9.899778,
"ISL","M3","TOT","IDX2015","M","1996-02",9.973144,
"ISL","M3","TOT","IDX2015","M","1996-03",10.02459,
"ISL","M3","TOT","IDX2015","M","1996-04",10.10721,
"ISL","M3","TOT","IDX2015","M","1996-05",10.17305,
"ISL","M3","TOT","IDX2015","M","1996-06",10.18427,
"ISL","M3","TOT","IDX2015","M","1996-07",10.17818,
"ISL","M3","TOT","IDX2015","M","1996-08",10.22822,
"ISL","M3","TOT","IDX2015","M","1996-09",10.28307,
"ISL","M3","TOT","IDX2015","M","1996-10",10.27889,
"ISL","M3","TOT","IDX2015","M","1996-11",10.31674,
"ISL","M3","TOT","IDX2015","M","1996-12",10.45908,
"ISL","M3","TOT","IDX2015","M","1997-01",10.50854,
"ISL","M3","TOT","IDX2015","M","1997-02",10.57753,
"ISL","M3","TOT","IDX2015","M","1997-03",10.64474,
"ISL","M3","TOT","IDX2015","M","1997-04",10.74691,
"ISL","M3","TOT","IDX2015","M","1997-05",10.86526,
"ISL","M3","TOT","IDX2015","M","1997-06",10.84021,
"ISL","M3","TOT","IDX2015","M","1997-07",10.92542,
"ISL","M3","TOT","IDX2015","M","1997-08",11.01565,
